Link1,Link2,Link3,Link4,Link5,Link6,Link7,Link8,Link9,Link10,Link11,Link12
70,74,50,58,57,65,66,15,23,11,17,37
63,61,56,59,70,68,67,4,19,10,13,39
67,62,57,61,50,78,71,6,13,22,16,40
69,62,56,64,53,69,79,12,12,23,15,43
60,69,57,62,58,67,69,25,10,15,15,41
63,59,61,59,65,72,71,30,2,13,12,43
62,60,62,66,58,69,71,30,16,14,14,43
57,59,50,64,56,72,71,26,32,22,9,44
64,56,58,66,67,65,76,15,34,16,13,46
67,58,54,55,70,70,74,4,25,13,26,45
69,61,52,57,56,77,74,13,16,9,19,40
64,65,51,58,54,69,76,25,18,13,15,41
61,63,48,58,53,71,67,28,12,16,17,43
64,56,55,54,54,67,70,32,9,10,12,40
73,59,59,63,57,63,72,33,11,14,17,39
73,63,53,59,59,62,74,33,14,12,19,38
68,66,52,55,56,63,57,25,11,11,16,39
68,69,65,56,57,62,60,16,12,10,16,43
72,63,65,59,57,67,69,14,13,15,20,44
65,64,56,64,55,66,66,18,16,14,23,44
65,61,56,63,55,72,72,20,11,13,13,38
66,57,59,60,66,69,73,13,15,13,5,37
74,64,57,64,66,73,72,12,19,15,15,45
58,69,54,59,68,73,69,17,15,9,19,55
61,64,59,55,64,72,69,13,11,17,17,45
59,59,61,60,60,72,78,16,10,14,24,40
61,56,53,66,55,71,77,17,11,18,12,39
68,54,49,62,61,66,73,21,5,16,12,45
66,61,48,57,64,69,73,17,14,12,14,45
69,67,49,57,63,70,68,5,12,17,20,43
66,68,55,51,60,63,72,9,16,18,18,41
76,60,59,51,51,72,66,7,14,12,12,43
73,65,57,59,50,67,73,9,11,15,19,45
64,69,51,68,60,66,70,17,16,14,14,44
64,66,62,58,59,58,68,18,14,13,10,43
66,60,57,59,59,68,64,12,10,12,13,45
79,57,53,70,55,73,72,11,11,18,21,46
67,64,51,61,69,59,77,17,12,10,15,43
69,66,49,56,64,73,68,19,11,21,13,40
69,55,62,58,57,72,74,18,5,19,21,32
70,62,60,61,51,63,80,12,14,24,20,35
67,59,53,63,50,69,67,13,14,11,16,42
72,57,55,61,61,67,71,10,13,12,15,43
77,59,58,56,67,66,73,10,21,17,25,44
72,69,51,66,56,70,80,11,18,14,28,46
71,66,64,59,58,66,73,18,13,15,20,49
72,65,60,54,57,61,75,22,10,15,12,47
71,64,63,65,57,59,68,19,19,15,18,48
72,64,59,62,52,59,71,15,14,22,14,47
69,66,58,63,57,62,68,13,12,15,17,47
69,62,59,63,50,71,74,13,8,14,14,45
66,61,58,61,54,64,80,18,12,17,20,42
77,60,56,64,56,65,76,19,20,13,23,41
71,70,57,62,56,60,68,13,20,14,13,41
72,66,64,60,61,66,72,11,16,18,15,45
62,68,55,61,56,68,59,14,12,15,13,45
71,67,59,66,58,68,74,22,11,11,22,47
58,63,58,63,72,61,71,23,18,12,10,48
62,61,63,64,63,69,70,23,18,11,12,46
72,57,55,63,61,75,73,28,14,10,18,36
65,70,54,62,63,69,80,33,10,12,13,39
64,63,54,56,62,64,72,40,11,14,20,35
76,61,62,53,61,65,70,41,11,10,15,39
74,70,55,64,53,69,72,51,13,9,9,40
76,66,57,68,45,66,78,45,10,14,14,39
78,67,61,52,65,68,65,35,11,15,18,42
79,70,55,61,67,68,68,22,13,15,12,41
74,72,67,65,47,71,69,25,15,13,13,37
74,68,68,62,60,69,75,27,15,10,10,39
70,67,62,68,58,63,75,22,14,19,14,46
70,68,57,66,62,64,72,24,12,13,11,43
66,69,59,59,66,66,84,16,13,11,18,44
66,64,64,64,58,68,61,17,9,14,13,45
77,61,59,64,55,70,75,21,10,9,17,42
77,68,57,60,54,61,74,21,16,10,14,40
72,71,56,59,60,56,73,18,13,14,13,44
70,60,62,57,53,66,69,9,14,19,17,45
70,69,58,64,55,65,76,21,15,18,20,47
71,61,63,75,50,66,73,36,6,17,15,50
71,66,59,61,71,69,69,41,11,14,14,47
74,68,55,66,62,78,74,38,15,17,10,46
70,66,61,59,68,74,78,40,8,13,18,49
78,66,62,56,61,74,79,30,13,13,18,49
63,69,58,63,53,72,78,19,11,16,16,48
67,60,61,65,52,64,74,34,18,10,19,51
71,62,61,61,58,67,70,34,16,21,17,42
77,66,60,70,63,69,63,52,12,16,12,40
68,70,62,59,74,72,75,46,14,11,21,40
75,63,65,60,60,75,76,50,9,15,15,44
65,67,64,65,59,72,80,48,13,13,11,37
71,61,60,65,55,71,75,52,17,15,19,44
73,60,60,63,69,68,75,46,12,15,23,42
63,71,54,61,66,75,71,50,12,14,16,46
64,60,61,57,63,72,75,48,13,10,21,51
67,62,63,63,61,73,78,49,15,9,17,45
77,64,56,63,55,75,74,54,15,11,17,41
63,68,57,60,67,65,77,59,13,18,10,31
64,63,62,56,59,67,77,55,8,18,15,32
73,62,67,57,58,68,71,56,8,16,18,32
71,62,55,67,58,63,66,54,12,21,13,32
72,69,55,58,62,65,72,52,14,14,19,40
79,69,65,57,67,70,68,51,14,11,15,41
67,68,60,61,59,74,76,46,6,21,13,42
63,67,62,63,56,59,80,43,16,15,16,43
63,62,59,59,63,66,64,35,20,10,19,43
68,64,56,62,60,64,69,23,18,9,21,39
73,65,59,61,66,66,78,25,19,10,18,43
64,63,62,58,62,62,75,39,12,14,11,44
59,62,56,63,57,66,65,34,4,14,13,40
70,61,59,66,47,75,68,31,10,13,16,39
68,58,57,61,55,64,76,27,4,11,21,41
68,64,53,57,50,63,77,29,17,15,21,42
68,57,57,57,46,54,76,14,19,17,11,37
68,68,55,57,41,55,71,13,10,13,13,31
67,64,65,60,41,61,64,12,13,13,17,35
69,65,56,71,36,57,69,15,16,14,22,37
63,64,61,64,32,61,75,23,20,11,7,38
68,66,60,61,34,62,67,22,14,15,26,40
72,62,69,65,33,64,76,19,8,14,19,42
70,68,51,73,25,65,80,18,11,18,13,42
76,65,59,60,24,65,78,13,7,9,13,41
75,70,62,56,11,52,78,18,12,19,25,45
70,72,64,62,14,60,70,15,23,12,12,43
67,72,66,64,12,57,81,5,14,15,13,45
66,65,64,62,20,62,66,6,9,16,33,38
68,63,61,66,13,60,69,14,9,11,20,45
77,65,58,61,10,62,73,23,16,8,18,45
62,70,53,62,12,60,70,18,12,11,18,50
77,69,58,55,15,57,71,9,12,23,18,47
71,68,65,55,11,62,67,15,7,22,20,49
64,64,63,64,14,55,82,16,6,16,15,48
74,62,57,61,12,61,74,18,8,18,16,46
72,65,60,62,9,58,62,12,23,9,19,41
70,67,62,51,10,61,68,9,29,17,18,41
67,68,59,57,9,61,74,6,28,25,15,39
72,64,54,52,12,63,73,10,15,17,21,37
67,64,60,40,10,57,73,21,8,12,13,44
63,69,57,29,15,61,83,29,13,12,8,43
78,64,55,23,13,65,77,27,20,13,16,42
83,72,54,11,16,52,74,14,17,17,27,46
80,75,61,15,16,58,73,12,12,13,15,47
76,72,66,11,12,55,69,21,11,13,15,43
81,69,67,7,9,58,70,26,15,19,17,43
72,72,65,8,11,56,74,16,14,17,15,48
72,68,61,8,9,61,68,14,18,11,17,46
70,72,67,14,9,63,79,18,13,15,21,44
66,60,66,8,9,55,78,18,12,13,28,48
68,62,61,9,8,63,74,15,17,20,16,43
69,64,52,11,9,62,78,17,15,12,9,46
73,67,53,4,11,59,81,17,3,13,21,48
77,66,56,8,12,55,71,16,17,14,12,46
68,66,60,14,5,58,65,17,18,13,13,42
65,70,58,11,9,59,75,10,13,9,17,43
72,58,53,9,12,52,78,14,16,8,28,40
75,63,44,12,10,60,74,17,12,14,21,45
72,73,32,6,13,51,68,18,12,12,21,44
67,69,23,5,8,54,77,11,7,15,14,43
66,65,20,11,10,57,80,15,10,20,11,43
71,58,27,10,15,63,74,21,9,16,15,43
69,61,24,7,8,62,86,15,14,15,20,39
68,65,15,7,14,66,80,15,10,11,17,41
67,52,16,5,17,56,80,15,15,7,18,41
72,52,15,10,10,66,68,14,13,12,17,38
69,62,6,11,15,58,74,13,11,14,11,38
78,54,6,6,6,56,72,16,9,14,18,40
64,58,4,17,8,59,73,17,4,16,18,39
59,57,6,13,10,61,76,16,17,12,21,40
68,53,11,9,11,61,83,16,16,11,15,37
70,31,4,5,4,55,85,12,18,14,18,37
71,24,10,7,13,50,83,4,17,14,17,35
69,26,8,10,9,65,68,16,11,12,16,34
64,26,8,7,16,65,77,21,11,17,27,37
78,18,6,6,19,61,82,30,13,15,17,39
76,17,8,4,25,57,71,35,14,12,16,42
73,16,8,6,28,61,69,25,12,11,11,46
66,16,1,4,24,56,70,18,12,11,12,46
73,13,5,16,13,57,72,19,15,13,13,46
69,9,6,26,16,62,74,17,7,10,16,45
70,5,3,26,16,60,77,25,13,10,14,46
73,5,6,20,13,57,76,21,13,9,26,47
65,5,12,15,15,57,70,16,7,11,17,44
63,8,20,19,15,52,64,8,14,17,12,42
60,7,25,12,13,59,63,14,12,14,16,45
45,6,23,15,12,61,73,14,9,10,18,41
42,14,18,15,19,55,70,13,12,9,15,40
29,18,20,12,19,58,70,13,10,14,22,41
29,17,15,13,19,61,65,11,15,12,15,43
43,13,11,4,15,64,78,12,9,11,21,39
49,17,7,18,13,62,76,13,10,15,23,43
55,14,12,19,20,61,73,13,14,12,19,41
59,8,6,13,16,57,77,14,14,16,19,37
63,10,9,13,14,55,71,15,10,11,21,41
61,8,20,9,12,53,67,13,14,12,16,43
60,6,11,13,18,56,58,15,14,15,19,44
49,10,13,16,21,58,68,14,12,19,18,47
49,15,7,10,29,59,71,14,10,16,19,40
55,16,11,10,23,57,70,14,11,21,26,43
46,11,21,10,25,59,69,13,14,16,22,43
51,10,20,10,21,64,70,12,15,18,22,42
53,5,9,23,23,63,76,17,10,12,17,44
54,14,11,17,19,56,74,12,16,16,22,45
45,13,9,10,11,58,71,10,19,15,16,45
37,9,9,13,7,63,71,14,18,14,21,42
40,12,19,17,9,62,81,12,14,18,15,43
37,13,17,9,8,59,85,18,15,14,19,43
37,9,8,12,7,58,69,18,17,12,19,39
45,11,16,7,12,62,79,19,16,18,18,40
43,13,12,8,13,58,79,18,9,15,25,40
46,14,11,2,17,60,71,17,12,16,17,40
32,11,8,7,11,59,71,14,15,12,10,43
36,12,6,10,12,58,79,10,15,11,19,45
36,12,6,19,15,52,75,14,11,11,16,41
40,8,3,11,18,52,74,14,8,15,25,41
40,7,3,11,13,47,68,10,18,11,21,44
38,3,12,13,18,56,70,15,15,16,26,40
31,6,12,16,29,59,61,19,13,17,19,47
25,8,8,13,27,56,71,12,8,13,23,47
16,7,9,9,26,57,72,19,10,12,20,45
5,7,18,7,22,58,76,18,10,13,26,39
8,7,18,15,28,55,72,14,11,13,16,45
11,11,15,22,27,62,69,11,13,11,18,45
13,13,9,20,26,60,72,15,13,10,14,45
14,20,7,21,27,59,80,19,13,7,31,44
11,17,8,14,16,58,77,19,11,15,15,39
14,7,23,24,20,53,73,13,10,17,18,40
16,10,26,21,20,52,74,14,9,15,22,44
18,10,17,10,22,57,65,17,16,11,16,43
13,16,14,15,24,57,66,18,13,16,20,41
13,16,21,11,12,52,71,12,10,14,20,46
15,14,17,20,18,56,70,9,14,9,21,44
14,14,15,21,17,57,68,12,13,15,16,43
16,12,17,11,10,56,75,7,14,12,17,41
16,18,8,12,8,58,70,9,13,12,18,42
18,17,16,14,13,53,74,4,11,15,21,40
13,16,17,13,3,56,64,8,11,18,21,41
19,13,13,9,11,53,75,8,12,16,23,44
25,16,9,8,10,57,73,10,10,13,22,43
17,11,20,8,13,57,67,6,11,10,21,45
18,11,12,6,18,56,64,9,16,10,19,41
20,9,6,7,13,62,65,13,18,9,23,43
15,18,7,9,11,66,67,10,22,16,17,42
6,12,8,10,13,61,52,8,17,16,20,43
10,8,8,5,17,61,53,10,30,16,14,41
15,6,4,7,11,56,34,5,43,13,11,42
21,10,7,11,7,67,31,3,61,10,15,43
14,5,5,11,15,62,18,10,57,11,18,42
9,7,5,8,16,58,39,12,54,13,18,36
12,4,12,7,20,57,35,11,61,12,11,41
6,9,8,9,20,50,13,11,64,12,21,47
8,4,7,8,21,62,7,10,63,15,13,50
6,12,5,18,25,57,6,8,65,11,18,47
7,8,4,17,24,60,2,14,55,10,18,41
8,6,8,14,25,56,5,24,48,15,11,38
9,5,2,21,22,51,7,30,47,17,12,41
14,3,5,27,23,47,6,31,44,16,13,41
8,5,9,24,22,35,6,33,44,19,11,44
5,4,5,22,20,21,4,30,45,10,18,43
8,4,6,20,14,20,4,33,44,15,23,41
7,5,8,20,14,10,4,36,31,20,18,40
8,9,14,18,14,4,10,36,18,21,17,44
9,10,7,21,19,9,14,40,6,18,9,44
5,12,9,28,18,7,17,42,11,7,13,44
8,7,12,30,22,5,21,40,13,17,25,40
9,9,10,32,13,13,21,43,10,18,18,41
12,10,8,35,16,12,25,41,11,16,19,41
10,11,12,39,19,17,22,40,10,10,16,41
13,11,8,41,22,24,19,41,14,11,17,45
10,9,11,32,21,17,19,39,11,10,20,47
11,8,10,46,20,12,20,30,13,12,16,48
10,6,13,55,18,24,21,22,9,11,24,43
13,10,17,55,15,28,20,17,7,13,14,43
14,7,19,56,13,22,19,17,7,11,16,42
10,10,17,58,26,32,20,16,13,14,17,40
8,9,13,62,29,45,20,13,16,13,19,44
9,8,12,56,26,61,19,9,14,13,19,46
9,12,13,60,21,54,17,10,11,14,12,49
14,15,8,58,17,63,16,13,10,13,12,45
9,11,9,53,21,65,14,22,13,12,9,45
17,9,10,57,30,57,11,20,11,13,12,44
15,13,9,56,27,59,11,15,11,8,22,42
14,10,12,63,33,59,13,13,12,13,7,37
13,8,14,64,36,58,9,12,12,7,14,39
10,9,17,55,35,59,7,10,11,11,17,43
15,9,12,52,32,63,9,13,8,8,16,38
11,13,17,54,26,55,11,14,10,13,26,42
8,11,11,56,26,60,17,12,9,17,15,42
19,11,12,56,32,55,15,8,6,13,16,50
17,12,14,57,33,55,11,12,5,14,16,43
13,13,10,53,27,49,8,8,8,17,20,41
15,12,12,56,36,55,5,9,8,16,18,44
14,9,14,63,23,60,6,5,10,12,23,44
15,13,13,58,23,51,15,9,10,9,18,47
18,14,5,60,19,55,14,12,12,14,25,45
14,16,6,59,11,49,13,13,14,15,17,44
10,13,3,65,17,59,12,6,12,16,13,42
19,9,1,64,17,59,11,15,12,16,15,44
14,6,3,66,26,55,8,15,9,13,16,41
17,5,0,66,33,56,3,13,12,11,18,37
12,7,0,64,54,62,7,14,12,8,24,37
8,4,0,61,38,64,3,13,13,11,17,43
12,1,2,62,32,55,7,11,14,16,15,41
1,2,5,67,51,62,10,14,14,13,16,35
7,3,11,63,48,61,10,13,7,14,8,37
5,3,11,58,58,61,7,13,4,17,13,38
4,4,5,59,44,73,15,15,15,12,15,45
4,8,12,66,48,65,11,17,15,13,17,44
4,6,13,56,41,65,11,11,13,9,19,44
7,8,12,60,50,64,9,12,13,7,17,42
7,9,10,57,47,68,5,15,10,16,12,41
14,12,13,60,35,62,12,16,10,13,21,44
9,10,13,62,46,61,11,19,8,11,21,46
14,15,15,56,47,57,9,10,10,15,13,45
12,8,13,54,57,56,11,14,9,14,14,42
12,12,12,59,45,56,12,10,8,12,12,38
10,12,14,58,38,61,7,10,8,15,14,36
13,11,10,54,35,60,6,15,13,10,14,39
12,11,11,60,30,61,10,10,12,9,16,42
14,10,15,59,33,62,13,9,11,10,21,44
16,8,13,57,37,55,8,7,12,13,22,45
14,10,10,58,35,55,9,17,17,10,18,46
13,10,11,58,51,64,8,16,9,10,16,44
14,9,13,61,56,66,15,15,12,15,14,45
9,12,9,57,55,61,13,15,16,17,18,38
17,13,13,57,62,61,10,17,14,12,18,32
17,13,12,54,56,61,7,10,8,19,28,35
10,8,15,58,42,58,15,16,13,18,13,39
14,18,13,56,55,57,11,21,15,12,14,40
22,18,9,57,52,56,6,13,9,15,18,37
12,10,15,60,59,54,5,10,13,18,16,40
9,10,15,57,63,59,11,16,19,13,12,41
11,15,15,61,64,62,9,12,12,17,16,45
22,10,15,58,59,62,10,11,14,14,18,46
22,12,12,56,64,64,6,14,12,10,19,38
12,14,7,60,63,68,11,16,12,14,21,43
10,10,10,61,55,63,14,17,20,8,31,32
17,10,4,58,62,59,9,8,18,10,16,39
12,13,8,59,68,65,9,11,7,20,13,43
12,5,13,57,65,68,12,15,13,17,30,45
13,11,9,50,67,73,7,22,12,14,24,46
19,7,9,41,57,67,11,12,10,9,23,48
20,8,12,51,61,64,15,7,21,15,19,49
1,11,12,58,57,67,19,15,20,25,24,50
15,10,8,53,59,54,13,16,13,27,19,49
15,10,10,53,61,61,12,10,5,19,20,48
13,16,12,59,60,67,7,22,12,11,17,49
9,6,11,60,64,65,8,20,17,20,20,46
9,12,9,60,64,68,11,16,25,17,14,39
17,10,5,64,65,71,9,6,18,11,19,37
13,7,9,63,68,69,3,9,10,17,23,40
12,12,11,57,63,65,8,20,24,19,18,39
16,9,15,64,65,65,14,22,25,9,20,41
8,9,16,58,67,66,13,14,19,17,14,40
11,10,21,52,65,64,19,11,13,15,25,42
17,11,25,30,69,59,13,23,17,16,25,42
15,12,29,26,65,55,14,27,19,12,17,42
10,14,34,27,61,65,6,19,17,15,19,44
12,15,34,30,54,67,18,8,18,6,21,42
13,23,38,32,37,58,16,21,10,16,12,42
17,22,41,32,38,65,13,26,12,30,12,44
16,24,38,26,38,54,12,26,14,26,16,45
19,26,38,25,36,50,12,22,6,22,16,38
22,26,39,20,31,33,16,15,11,11,19,45
25,25,39,22,28,11,13,17,22,21,24,45
24,28,38,26,30,16,9,11,27,17,13,43
21,24,36,29,32,10,12,7,20,11,14,42
19,23,35,30,19,12,14,10,14,17,29,39
24,25,38,30,15,9,14,25,14,10,13,38
30,26,39,33,11,13,10,29,18,13,9,40
34,23,41,29,16,15,16,17,12,17,14,38
35,24,38,16,17,12,13,16,17,15,20,40
37,22,38,19,12,12,13,21,12,10,16,45
35,21,36,14,18,10,6,20,17,13,17,42
28,24,32,12,13,13,6,11,14,9,9,42
22,26,33,25,19,10,8,12,9,18,17,41
26,27,26,25,11,9,10,15,8,8,24,43
30,24,12,23,11,6,16,20,17,6,23,44
36,24,6,21,11,7,16,16,16,11,15,40
36,19,19,16,11,11,6,9,11,16,13,37
43,7,24,14,14,10,12,12,6,15,17,37
56,13,18,9,15,12,8,22,12,17,26,39
51,19,21,8,10,9,13,17,16,14,23,45
48,14,28,2,7,8,13,7,11,13,9,45
42,18,17,17,9,15,17,7,10,15,9,42
48,15,10,15,8,11,9,11,16,18,20,45
37,18,6,14,9,12,10,22,11,19,14,42
58,16,5,7,8,12,5,17,11,11,16,44
64,5,19,11,8,10,10,10,12,11,12,45
63,9,19,10,10,7,11,23,15,12,21,45
57,8,15,4,12,5,9,20,14,14,13,44
50,14,5,12,14,7,3,12,14,12,6,45
37,15,9,15,9,9,9,12,14,11,16,38
25,11,6,12,7,7,12,17,14,16,16,47
26,6,8,16,12,5,14,16,13,8,18,43
29,9,10,14,18,9,10,16,11,13,15,44
22,11,17,10,5,10,10,18,12,12,17,46
18,8,15,7,7,12,10,15,12,10,23,44
21,14,13,16,14,8,12,15,7,13,16,45
24,13,17,17,17,17,14,12,9,16,27,50
26,12,8,11,17,9,10,14,10,17,22,52
29,12,3,10,10,12,10,11,10,13,14,51
27,10,13,10,13,8,9,13,4,12,19,47
25,10,12,19,15,11,11,12,9,11,22,50
23,10,6,20,18,8,11,11,12,10,22,47
33,6,8,17,12,14,14,14,18,10,19,45
20,10,12,22,17,8,9,9,10,11,30,42
15,12,17,20,11,9,8,13,10,9,38,41
18,4,19,13,16,15,8,15,15,9,37,45
18,10,24,14,12,11,7,15,13,6,34,46
16,11,27,19,11,4,6,14,7,6,34,60
27,13,22,19,23,5,5,20,7,8,36,62
22,17,10,9,15,8,5,12,7,13,38,55
26,18,15,7,11,6,2,16,4,10,41,57
21,15,26,15,12,6,10,9,1,9,41,55
19,14,21,19,15,9,12,6,5,10,47,61
38,11,12,18,16,7,9,9,4,10,35,60
47,16,4,12,16,4,9,7,9,9,37,47
48,18,13,12,15,5,7,1,12,12,39,48
57,17,16,14,11,7,6,8,8,8,32,57
68,9,14,17,10,9,11,7,7,13,37,51
65,16,10,16,12,9,8,9,4,13,29,54
56,14,13,13,15,11,6,12,12,9,40,46
56,10,15,10,18,7,6,11,9,8,37,46
59,9,21,3,19,9,4,11,7,10,49,54
53,14,13,13,21,6,4,2,9,11,33,55
45,14,9,13,15,5,0,10,7,8,39,50
43,19,6,22,14,4,1,11,8,9,30,47
39,15,0,21,9,3,5,10,13,12,37,56
48,10,12,10,13,0,5,10,11,12,41,45
52,8,14,13,14,0,7,6,15,11,39,58
53,7,18,12,10,6,6,10,17,5,43,51
48,5,16,5,14,6,6,15,10,10,43,52
44,14,11,12,13,6,2,12,5,12,34,51
51,20,10,17,12,5,7,16,4,8,42,55
29,19,9,12,16,6,9,13,10,15,35,58
19,17,5,7,11,8,7,10,10,11,42,64
27,12,6,13,12,4,5,6,15,13,35,50
36,8,10,14,12,7,5,11,4,12,36,52
34,6,10,15,11,8,7,8,6,10,36,59
23,8,5,11,9,7,13,11,6,13,33,60
33,13,10,7,10,2,10,11,11,11,35,56
19,8,13,10,11,8,13,11,7,5,17,55
7,9,8,15,11,7,4,4,8,13,14,57
13,4,11,3,10,9,4,12,9,15,19,50
18,10,6,13,11,5,8,9,10,21,16,49
10,10,9,23,19,5,10,7,4,21,18,50
17,10,10,21,15,5,9,5,11,15,15,50
12,7,3,9,17,5,1,8,18,12,15,52
18,7,3,3,11,5,7,7,19,15,13,42
18,7,15,19,10,4,7,6,23,13,7,43
16,6,15,20,9,5,5,11,23,13,15,36
12,5,11,15,15,6,10,15,17,19,21,38
14,12,3,16,12,2,3,17,16,17,21,42
13,14,13,10,18,4,3,24,11,14,18,41
12,10,18,9,13,8,6,27,12,13,10,43
7,7,19,11,9,4,8,21,11,18,14,47
19,11,11,10,12,4,5,14,16,24,15,45
11,22,3,12,11,8,11,9,11,13,18,42
9,15,13,16,15,4,13,20,7,16,12,43
6,7,15,13,15,6,14,18,16,17,19,42
14,5,10,11,7,6,13,11,16,9,16,39
26,12,15,7,12,10,10,8,17,16,25,48
23,20,10,14,16,13,16,11,19,16,17,42
10,10,11,13,21,12,8,20,12,12,16,37
3,16,8,12,19,9,7,15,10,12,12,43
14,14,3,6,21,15,7,19,14,19,15,44
19,6,13,10,18,11,12,20,17,24,14,43
10,10,11,15,11,7,13,16,11,11,11,46
16,5,7,21,17,9,8,15,4,12,26,41
14,9,8,26,13,7,6,20,14,13,10,45
12,10,4,16,17,10,9,16,19,19,14,43
11,10,6,9,17,8,12,10,14,17,17,42
7,7,19,13,20,9,11,6,19,9,20,40
15,5,22,12,16,6,14,18,15,12,17,43
14,9,15,7,14,6,16,19,15,13,17,45
5,14,9,16,17,11,11,13,12,12,28,44
9,16,13,12,13,15,19,19,10,15,18,41
2,10,15,14,14,14,15,18,12,16,13,44
14,9,13,16,11,11,8,19,9,20,11,45
13,11,19,15,17,12,3,10,7,15,13,44
21,11,17,11,18,14,7,13,11,17,14,44
18,13,13,10,17,8,12,13,15,13,14,45
9,15,13,15,12,6,17,11,17,12,15,49
13,18,6,16,16,1,8,12,17,25,10,50
12,15,10,16,19,10,9,13,16,19,13,45
18,10,17,10,9,15,11,12,9,12,12,44
25,7,11,7,13,9,13,15,13,6,19,46
26,9,11,10,16,15,8,16,20,13,14,47
28,21,16,16,25,11,12,14,19,13,14,44
24,13,14,9,14,9,13,5,15,15,15,39
16,15,10,8,15,7,12,15,7,17,17,38
16,14,17,15,24,8,14,21,9,10,21,40
18,7,19,21,22,14,6,19,14,15,14,43
16,7,6,11,16,10,6,18,19,11,16,42
13,13,4,17,17,11,13,13,17,15,20,41
12,15,15,18,19,10,14,9,14,12,13,40
13,10,22,13,13,12,15,12,15,17,11,38
12,6,16,7,14,9,14,18,13,17,20,35
15,6,20,18,16,10,11,23,12,15,17,43
13,18,17,26,14,9,12,18,11,13,26,39
5,25,5,22,18,9,11,22,13,16,19,41
2,23,11,13,17,12,11,18,13,12,9,43
8,21,13,15,17,13,8,18,8,14,18,38
20,9,19,15,28,10,6,13,17,18,18,39
29,13,21,18,27,10,7,14,14,16,16,40
29,11,18,15,25,5,9,15,12,8,14,42
15,16,15,13,17,6,14,15,13,13,25,43
10,17,17,23,19,8,23,18,17,13,12,43
21,17,19,28,25,10,14,14,13,11,10,43
20,16,14,25,15,9,16,14,12,8,8,45
16,19,9,14,14,13,12,18,11,15,18,46
24,17,19,14,16,12,8,10,14,13,17,42
22,12,27,18,13,11,11,18,10,8,14,40
16,9,29,15,18,11,14,18,12,16,13,37
18,19,21,17,24,10,15,18,15,12,19,39
19,21,23,9,25,10,15,12,10,16,13,37
7,22,24,17,20,14,16,9,14,15,18,40
13,27,18,19,22,19,21,10,10,12,8,40
21,25,15,22,19,19,21,16,4,16,23,43
24,20,8,18,8,17,12,17,15,11,17,39
30,14,20,21,21,14,13,13,18,8,10,39
36,15,33,15,28,13,12,7,18,10,6,36
43,4,28,11,27,14,12,12,16,12,13,35
35,14,22,22,19,14,12,16,10,12,8,38
40,23,25,29,16,12,7,14,9,14,17,42
31,24,13,26,21,10,9,18,14,10,9,40
28,23,10,29,27,11,11,15,17,11,17,41
42,22,24,22,26,8,10,13,15,11,15,41
60,14,34,14,24,9,7,8,13,14,20,43
66,11,38,17,22,14,6,12,9,9,13,47
67,17,29,22,16,10,15,18,8,11,13,48
71,26,14,26,21,13,19,21,8,10,13,42
67,34,20,24,19,13,20,14,10,12,13,42
81,50,26,21,20,15,25,14,10,8,11,41
71,65,30,27,11,13,22,11,9,10,14,38
73,68,28,27,10,16,21,13,3,15,14,37
71,63,28,21,22,25,25,13,7,11,19,41
72,67,29,11,21,25,21,16,5,11,16,40
78,68,47,10,27,12,15,8,9,12,9,43
82,73,59,14,27,15,15,4,14,14,10,42
75,70,66,21,27,27,19,12,8,13,14,41
73,70,66,28,28,25,16,11,13,11,15,44
71,68,74,32,15,19,20,17,15,9,14,42
77,63,66,32,28,13,19,12,12,11,15,43
78,63,63,31,30,15,14,11,13,17,11,41
72,72,56,38,21,16,4,13,13,15,12,42
72,66,63,49,17,16,2,16,12,9,11,41
67,68,62,70,20,16,14,14,12,9,11,43
67,69,59,68,22,6,14,11,16,12,19,43
79,58,62,61,25,8,9,15,15,18,13,40
70,68,54,65,26,10,11,14,11,14,14,44
68,64,61,65,16,11,11,15,5,11,8,50
68,68,71,61,19,7,15,14,16,14,15,44
74,70,59,78,30,8,21,15,16,13,12,43
77,69,63,60,44,10,17,13,7,11,21,43
71,70,62,67,54,12,14,9,13,15,10,44
72,69,67,70,50,11,12,12,17,21,13,48
65,68,68,61,58,16,12,17,16,12,16,45
68,61,60,68,65,12,12,16,9,14,12,42
70,66,63,66,59,13,13,16,15,11,14,45
70,70,52,62,54,11,11,16,14,13,27,36
71,64,60,56,66,9,7,14,10,13,13,39
68,70,54,62,61,18,4,14,16,16,15,40
77,59,57,60,58,28,9,24,15,16,15,39
76,70,60,62,61,37,13,19,10,25,12,42
70,69,53,64,59,25,18,15,11,17,12,40
76,64,65,63,66,44,21,21,11,14,15,42
69,67,59,59,68,36,15,18,10,8,18,45
70,66,56,62,65,24,17,18,18,13,16,45
74,64,65,62,60,38,20,16,18,15,21,40
73,66,62,69,61,59,16,6,11,21,14,45
70,65,55,62,65,66,10,13,5,16,19,43
71,66,61,59,70,67,20,23,13,13,13,42
67,68,57,65,60,70,19,19,4,15,18,46
62,64,55,63,58,66,22,14,15,18,17,45
68,68,62,61,59,70,18,8,17,16,11,43
73,65,60,59,54,71,17,9,11,17,12,37
64,70,55,64,58,69,21,13,16,19,17,39
63,68,61,65,64,59,26,15,22,16,15,35
76,59,60,62,63,67,45,16,20,10,23,39
73,72,56,66,64,69,59,17,14,16,13,43
71,67,52,67,72,68,57,18,13,11,19,37
